,0,1,2,3
1268,127.0,9.0,-0.0949055,2.212341
1269,127.0,10.0,0.017553,-0.4165724
1270,128.0,1.0,-0.5433387,0.4253175
1271,128.0,2.0,-0.5029234,0.5789004
1272,128.0,3.0,0.5211815,0.098434
1273,128.0,4.0,-1.327222,0.3302552
1274,128.0,5.0,-0.6762775,-0.9722145
1275,128.0,6.0,-0.3618637,-0.2873932
1276,128.0,7.0,-0.7687715,-0.7687259
1277,128.0,8.0,-0.2951016,0.1257518
1278,128.0,9.0,-0.7266483,0.0674387
1279,128.0,10.0,-1.252552,-0.8973701
1280,129.0,1.0,-0.0863846,3.102758
1281,129.0,2.0,0.9026731,3.456725
1282,129.0,3.0,-0.7877837,0.5526427
1283,129.0,4.0,-0.5163476,-0.6269442
1284,129.0,5.0,-1.363382,-1.187456
1285,129.0,6.0,-0.4138386,-1.110376
1286,129.0,7.0,-0.1353253,-0.9504108
1287,129.0,8.0,0.5943301,-1.692959
1288,129.0,9.0,-0.5309526,-2.062739
1289,129.0,10.0,0.1095079,1.121347
1290,130.0,1.0,1.929706,2.765751
1291,130.0,2.0,-0.0655605,-0.5198578
1292,130.0,3.0,1.028925,-0.2150865
1293,130.0,4.0,0.3135404,-1.307056
1294,130.0,5.0,1.903801,0.0877836
1295,130.0,6.0,2.278376,2.261121
1296,130.0,7.0,0.0735654,-0.3298533
1297,130.0,8.0,0.8811373,1.480693
1298,130.0,9.0,1.062071,1.474062
1299,130.0,10.0,-0.1125495,-0.9275653
1300,131.0,1.0,0.0648873,-0.3521852
1301,131.0,2.0,-0.5791595,0.1308538
1302,131.0,3.0,0.4199167,-0.3386582
1303,131.0,4.0,-0.4558089,-2.617508
1304,131.0,5.0,-0.0722665,-0.4281615
1305,131.0,6.0,0.231862,-1.886847
1306,131.0,7.0,1.478834,0.0224241
1307,131.0,8.0,-1.001553,-0.0847604
1308,131.0,9.0,-0.1782843,-1.917283
1309,131.0,10.0,-0.1564308,-3.130079
1310,132.0,1.0,-1.019181,0.0200638
1311,132.0,2.0,-0.4961173,0.3865641
1312,132.0,3.0,1.35356,-0.1029345
1313,132.0,4.0,0.1918307,0.5736313
1314,132.0,5.0,1.861858,1.116495
1315,132.0,6.0,0.2320639,-0.0025085
1316,132.0,7.0,1.038427,3.604883
1317,132.0,8.0,0.2566665,-3.379059
1318,132.0,9.0,0.732312,-1.152695
1319,132.0,10.0,0.3350747,0.9386025
1320,133.0,1.0,1.122148,1.134448
1321,133.0,2.0,2.029797,2.722962
1322,133.0,3.0,1.310429,0.5122328
1323,133.0,4.0,2.032864,3.624718
1324,133.0,5.0,1.269219,0.3060164
1325,133.0,6.0,1.111681,3.18979
1326,133.0,7.0,1.386283,1.256458
1327,133.0,8.0,0.9358281,0.0616248
1328,133.0,9.0,0.8514835,1.056134
1329,133.0,10.0,2.315762,2.355947
1330,134.0,1.0,-1.371877,-1.179645
1331,134.0,2.0,-0.7040234,-1.103898
1332,134.0,3.0,-0.9803987,0.8363541
1333,134.0,4.0,-0.9285728,-0.7827415
1334,134.0,5.0,0.0662748,0.0337842
1335,134.0,6.0,0.4045094,-0.57982
1336,134.0,7.0,-0.5514838,-2.113352
1337,134.0,8.0,0.2958546,-1.124506
1338,134.0,9.0,0.8850405,2.800964
1339,134.0,10.0,-0.5244119,-0.0116373
1340,135.0,1.0,1.137474,5.961402
1341,135.0,2.0,0.4784831,2.94379
1342,135.0,3.0,0.2625026,0.9176828
1343,135.0,4.0,0.3104182,2.860877
1344,135.0,5.0,0.5137424,0.7042544
1345,135.0,6.0,1.306909,1.435339
1346,135.0,7.0,-0.0313864,0.5228027
1347,135.0,8.0,-0.186235,-1.271922
1348,135.0,9.0,1.584509,3.459329
1349,135.0,10.0,0.3404723,1.439009
1350,136.0,1.0,-0.3176857,3.307505
1351,136.0,2.0,-1.389532,-2.251975
1352,136.0,3.0,-0.4894886,1.971502
1353,136.0,4.0,-0.6021305,-0.155708
1354,136.0,5.0,0.9800115,2.344574
1355,136.0,6.0,-0.1674932,2.814846
1356,136.0,7.0,0.1358826,3.535276
1357,136.0,8.0,-0.4418559,0.4957766
1358,136.0,9.0,0.5035751,3.340428
1359,136.0,10.0,0.08826,1.968644
1360,137.0,1.0,0.906303,0.7483035
1361,137.0,2.0,1.829715,2.394549
1362,137.0,3.0,1.51302,1.847137
1363,137.0,4.0,0.6979597,-1.117381
1364,137.0,5.0,2.68907,2.52242
1365,137.0,6.0,0.683557,-0.5037488
1366,137.0,7.0,2.051676,1.404773
1367,137.0,8.0,2.000847,1.751018
1368,137.0,9.0,2.357832,0.8735614
1369,137.0,10.0,0.5347344,-1.817397
1370,138.0,1.0,-0.2812151,0.4206019
1371,138.0,2.0,-1.642295,-2.360229
1372,138.0,3.0,-1.454205,-1.527778
1373,138.0,4.0,-2.180756,-0.5560856
1374,138.0,5.0,-0.9034208,-1.375717
1375,138.0,6.0,-0.8739077,0.021745
1376,138.0,7.0,-1.219949,0.7918775
1377,138.0,8.0,-1.860803,0.6987982
1378,138.0,9.0,-0.1424217,0.9080375
1379,138.0,10.0,-0.4411889,2.296062
1380,139.0,1.0,0.2368722,-0.7969258
1381,139.0,2.0,0.7704114,0.7053307
1382,139.0,3.0,0.8776377,3.900215
1383,139.0,4.0,0.2862734,-1.59924
1384,139.0,5.0,1.031795,1.900746
1385,139.0,6.0,1.151224,0.534938
1386,139.0,7.0,-0.6417074,-0.6551379
1387,139.0,8.0,0.9852904,2.471547
1388,139.0,9.0,1.169294,1.234408
1389,139.0,10.0,0.032294,1.991022
1390,140.0,1.0,0.6665971,-2.094111
1391,140.0,2.0,-0.2493329,0.2993383
1392,140.0,3.0,-1.130127,-2.9526
1393,140.0,4.0,0.4320592,-0.0345785
1394,140.0,5.0,-0.7153089,-2.068078
1395,140.0,6.0,0.3478394,0.0754025
1396,140.0,7.0,-0.4798547,-1.600744
1397,140.0,8.0,-0.0301924,-0.9981151
1398,140.0,9.0,1.057889,-0.3962929
1399,140.0,10.0,0.3649959,-1.809456
1400,141.0,1.0,0.6948985,0.0793539
1401,141.0,2.0,1.062332,0.45043
1402,141.0,3.0,0.4595664,-0.5577831
1403,141.0,4.0,0.0985885,-1.271958
1404,141.0,5.0,0.0999379,-0.042119
1405,141.0,6.0,0.1427608,-1.793847
1406,141.0,7.0,-0.6946738,-3.248423
1407,141.0,8.0,1.637022,0.2051989
1408,141.0,9.0,0.3412363,-4.153411
1409,141.0,10.0,0.8315647,-0.3269548
1410,142.0,1.0,-1.352595,1.700809
1411,142.0,2.0,0.9540107,3.203953
1412,142.0,3.0,-0.1943454,-2.001988
1413,142.0,4.0,-0.3280677,1.080932
1414,142.0,5.0,-0.2086546,0.6752999
1415,142.0,6.0,-0.6101229,-1.751971
1416,142.0,7.0,-0.2566233,0.2131354
1417,142.0,8.0,-0.5246541,0.8350056
1418,142.0,9.0,0.1646399,3.462605
1419,142.0,10.0,-1.034909,0.2646542
1420,143.0,1.0,0.0448691,2.41865
1421,143.0,2.0,-0.4356121,1.32812
1422,143.0,3.0,-0.0825828,0.8118514
1423,143.0,4.0,-0.630595,2.053387
1424,143.0,5.0,0.649057,3.950355
1425,143.0,6.0,0.096456,2.184955
1426,143.0,7.0,-0.4990795,2.296469
1427,143.0,8.0,-0.3597159,1.500352
1428,143.0,9.0,-0.7083262,0.3796474
1429,143.0,10.0,0.8274471,4.496874
1430,144.0,1.0,-0.5294296,1.311344
1431,144.0,2.0,-0.5713952,1.858385
1432,144.0,3.0,-0.3006437,-1.726695
1433,144.0,4.0,-1.384088,-0.1837583
1434,144.0,5.0,-0.5069499,-2.010858
1435,144.0,6.0,-1.004325,-1.045414
1436,144.0,7.0,-0.3126183,-3.429463
1437,144.0,8.0,-0.5474278,-1.329987
1438,144.0,9.0,-0.7577525,-4.937083
1439,144.0,10.0,0.2396353,1.777937
1440,145.0,1.0,1.541924,-0.1254331
1441,145.0,2.0,1.512024,-2.073712
1442,145.0,3.0,0.3673947,-2.13974
1443,145.0,4.0,1.114393,-2.830455
1444,145.0,5.0,1.060051,-3.271914
1445,145.0,6.0,1.90557,-1.784583
1446,145.0,7.0,1.757367,0.2454436
1447,145.0,8.0,0.7203176,-1.009822
1448,145.0,9.0,1.711954,-0.7102479
1449,145.0,10.0,-0.1281954,1.165511
1450,146.0,1.0,-1.215603,-1.587076
1451,146.0,2.0,-0.4438338,0.9181454
1452,146.0,3.0,-2.283071,-3.738272
1453,146.0,4.0,-0.7138093,-1.972057
1454,146.0,5.0,-1.202025,-0.9141591
1455,146.0,6.0,-0.8173367,-0.883429
1456,146.0,7.0,-3.157542,-4.270138
1457,146.0,8.0,-1.497,-2.764462
1458,146.0,9.0,-1.992007,-2.039938
1459,146.0,10.0,-2.528262,-3.457254
1460,147.0,1.0,0.5213266,0.1857789
1461,147.0,2.0,0.4904672,2.447836
1462,147.0,3.0,1.393715,2.433999
1463,147.0,4.0,0.3898938,1.493939
1464,147.0,5.0,1.621289,-0.894845
1465,147.0,6.0,-0.3683619,-4.491122
1466,147.0,7.0,0.3010333,0.6107273
1467,147.0,8.0,0.615381,2.375362
1468,147.0,9.0,0.0909443,-0.1493371
1469,147.0,10.0,0.0181424,-0.6748795
1470,148.0,1.0,2.71172,-0.3160677
1471,148.0,2.0,-0.5428204,-0.8188478
1472,148.0,3.0,1.742009,0.826719
1473,148.0,4.0,-0.3614109,0.7353384
1474,148.0,5.0,0.9825044,1.787014
1475,148.0,6.0,0.7107928,3.372693
1476,148.0,7.0,1.158519,-0.1193373
1477,148.0,8.0,2.228199,1.12973
1478,148.0,9.0,1.365829,4.386292
1479,148.0,10.0,1.24592,1.849743
1480,149.0,1.0,0.207574,1.886866
1481,149.0,2.0,-0.8468529,-2.753048
1482,149.0,3.0,0.2717996,1.497869
1483,149.0,4.0,0.3642048,1.418869
1484,149.0,5.0,0.1037671,-0.7140926
1485,149.0,6.0,0.1752419,2.269934
1486,149.0,7.0,0.6261655,1.209206
1487,149.0,8.0,0.5711751,1.003731
1488,149.0,9.0,-0.6657945,-0.456066
1489,149.0,10.0,0.3443209,2.454392
1490,150.0,1.0,0.2628663,1.323564
1491,150.0,2.0,0.6836686,-1.891596
1492,150.0,3.0,1.619647,-1.81405
1493,150.0,4.0,0.8878975,-1.088468
1494,150.0,5.0,-0.0628102,-1.712478
1495,150.0,6.0,1.923237,-2.548779
1496,150.0,7.0,1.451509,2.931875
1497,150.0,8.0,0.1321426,-0.3560954
1498,150.0,9.0,0.4843097,-3.881274
1499,150.0,10.0,0.754445,-3.077117
1500,151.0,1.0,-2.517717,-4.641908
1501,151.0,2.0,-0.8917969,0.0885197
1502,151.0,3.0,-0.5842545,2.205779
1503,151.0,4.0,0.8742589,3.861263
1504,151.0,5.0,-0.4193482,-2.215555
1505,151.0,6.0,-0.0577132,-0.0754342
1506,151.0,7.0,0.7398254,3.246052
1507,151.0,8.0,-1.143858,-1.191968
1508,151.0,9.0,-1.146396,-1.016269
1509,151.0,10.0,-1.288092,-1.071756
1510,152.0,1.0,1.562281,2.749471
1511,152.0,2.0,-0.9508975,0.9528586
1512,152.0,3.0,0.7187545,0.0392965
1513,152.0,4.0,0.4721039,0.7589168
1514,152.0,5.0,-0.0207431,1.84324
1515,152.0,6.0,-0.4801808,2.421382
1516,152.0,7.0,2.097044,2.586039
1517,152.0,8.0,1.109255,3.481569
1518,152.0,9.0,0.2616218,4.053693
1519,152.0,10.0,0.1788171,-1.294219
1520,153.0,1.0,1.477348,3.929144
1521,153.0,2.0,1.057103,0.41298
1522,153.0,3.0,-0.2217751,-2.073408
1523,153.0,4.0,-0.267188,-0.3797075
1524,153.0,5.0,0.7559541,2.532452
1525,153.0,6.0,0.1769513,1.02136
1526,153.0,7.0,0.1598735,1.685401
1527,153.0,8.0,-0.3026016,3.518153
1528,153.0,9.0,1.820178,2.855754
1529,153.0,10.0,0.7838269,3.102
1530,154.0,1.0,-0.8993931,-0.138353
1531,154.0,2.0,-0.6724625,-3.074205
1532,154.0,3.0,-0.8038765,-1.29403
1533,154.0,4.0,0.2693575,-0.6093149
1534,154.0,5.0,-0.3154404,0.2672532
1535,154.0,6.0,-0.8448217,-2.536916
1536,154.0,7.0,0.0219786,1.575316
1537,154.0,8.0,-0.3993881,-0.1116466
1538,154.0,9.0,0.402795,0.5490735
1539,154.0,10.0,-0.6840111,-1.837509
1540,155.0,1.0,-1.082456,1.055131
1541,155.0,2.0,0.8114615,3.083379
1542,155.0,3.0,0.2702373,1.683426
1543,155.0,4.0,-0.5581403,0.4628977
1544,155.0,5.0,-0.545866,2.844967
1545,155.0,6.0,-1.666345,1.660014
1546,155.0,7.0,0.0318347,2.357635
1547,155.0,8.0,-0.8919484,2.853413
1548,155.0,9.0,-0.3911865,4.050969
1549,155.0,10.0,-0.856153,0.7321634
1550,156.0,1.0,0.9273248,1.484378
1551,156.0,2.0,1.052091,2.284382
1552,156.0,3.0,1.090718,1.164228
1553,156.0,4.0,0.2807963,-0.5431325
1554,156.0,5.0,0.396203,0.9808029
1555,156.0,6.0,0.1767778,0.1354672
1556,156.0,7.0,1.063346,2.191927
1557,156.0,8.0,0.8674662,2.077389
1558,156.0,9.0,0.7487417,2.834185
1559,156.0,10.0,0.8119218,2.650764
1560,157.0,1.0,-0.2816002,0.5675004
1561,157.0,2.0,0.4475866,-2.823788
1562,157.0,3.0,-0.4112304,-2.67265
1563,157.0,4.0,-0.0168083,-3.345162
1564,157.0,5.0,0.6453065,2.542101
1565,157.0,6.0,-0.0685401,-1.851216
1566,157.0,7.0,-0.6049193,-3.368436
1567,157.0,8.0,-0.5060703,-0.5802656
1568,157.0,9.0,0.2292864,-0.5126253
1569,157.0,10.0,0.8158804,2.626698
1570,158.0,1.0,-0.2299427,-2.208304
1571,158.0,2.0,-1.465738,-2.873101
1572,158.0,3.0,-0.3851026,-1.714427
1573,158.0,4.0,-1.844474,-1.992327
1574,158.0,5.0,-1.350999,-3.181477
1575,158.0,6.0,-0.7661012,-1.666075
1576,158.0,7.0,-0.5182586,-0.7006466
1577,158.0,8.0,-0.9606374,2.036036
1578,158.0,9.0,-1.034296,0.1654572
1579,158.0,10.0,0.1393013,-0.8629993
1580,159.0,1.0,-0.5774902,-0.7543121
1581,159.0,2.0,0.8418973,0.5187241
1582,159.0,3.0,1.517918,2.116457
1583,159.0,4.0,0.8281202,-1.74471
1584,159.0,5.0,1.806037,1.28078
1585,159.0,6.0,1.93653,-0.396245
1586,159.0,7.0,1.887751,-1.570058
1587,159.0,8.0,1.095567,0.810391
1588,159.0,9.0,0.6452029,-2.974287
1589,159.0,10.0,0.3336136,-2.130026
1590,160.0,1.0,0.0560004,-0.1487989
1591,160.0,2.0,-1.399459,-2.804983
1592,160.0,3.0,-0.3405381,1.282268
1593,160.0,4.0,-0.20107,1.814233
1594,160.0,5.0,-0.9442612,0.5544719
1595,160.0,6.0,-0.6813218,3.145516
1596,160.0,7.0,-0.5853062,3.228242
1597,160.0,8.0,-0.530753,0.0589817
1598,160.0,9.0,-1.6505,2.271235
1599,160.0,10.0,-0.6733608,2.073979
1600,161.0,1.0,-0.218534,-0.1218188
1601,161.0,2.0,1.326365,-4.727849
1602,161.0,3.0,-0.3574726,-2.17107
1603,161.0,4.0,0.806392,-2.256358
1604,161.0,5.0,0.6057959,-0.6157665
1605,161.0,6.0,-0.1914674,-0.8217739
1606,161.0,7.0,1.123208,-1.278828
1607,161.0,8.0,0.0383666,0.209165
1608,161.0,9.0,0.1510715,1.572502
1609,161.0,10.0,0.6724604,0.0346016
1610,162.0,1.0,-1.170384,-3.043354
1611,162.0,2.0,-0.5699519,-1.509624
1612,162.0,3.0,-1.610872,-0.9715545
1613,162.0,4.0,-0.6910549,-2.046927
1614,162.0,5.0,-1.883333,-1.94091
1615,162.0,6.0,-2.304578,-0.2563767
1616,162.0,7.0,-0.8585031,-2.268134
1617,162.0,8.0,-0.5821385,1.3434
1618,162.0,9.0,-2.171582,-3.424878
1619,162.0,10.0,0.454142,1.304486
1620,163.0,1.0,0.0682683,0.073052
1621,163.0,2.0,1.214858,1.458254
1622,163.0,3.0,1.357526,0.3494359
1623,163.0,4.0,1.979643,0.9180176
1624,163.0,5.0,0.4225484,-0.6500865
1625,163.0,6.0,0.3003607,-0.4248528
1626,163.0,7.0,-0.339114,-0.6688753
1627,163.0,8.0,0.6842546,-2.500318
1628,163.0,9.0,-0.2428847,-0.5546069
1629,163.0,10.0,1.191397,1.353616
1630,164.0,1.0,0.6984115,0.8869818
1631,164.0,2.0,-0.3114632,0.9693271
1632,164.0,3.0,-0.0676689,2.750735
1633,164.0,4.0,0.7536669,4.521238
1634,164.0,5.0,0.1868442,0.9516076
1635,164.0,6.0,-0.1413355,2.492955
1636,164.0,7.0,-0.0511391,1.754971
1637,164.0,8.0,1.406439,2.877561
1638,164.0,9.0,-0.7319694,0.6230732
1639,164.0,10.0,0.8252794,1.335801
1640,165.0,1.0,0.0236589,-0.9568677
1641,165.0,2.0,-0.6532319,-2.279805
1642,165.0,3.0,0.0748333,-1.890834
1643,165.0,4.0,0.9480297,-0.1938213
1644,165.0,5.0,0.8366396,1.58709
1645,165.0,6.0,1.534068,0.4348792
1646,165.0,7.0,0.7708839,-0.1618721
1647,165.0,8.0,0.4274171,-0.4873622
1648,165.0,9.0,0.1870074,-2.155049
1649,165.0,10.0,-0.177515,-3.110621
1650,166.0,1.0,-1.098859,-0.5920581
1651,166.0,2.0,-0.9290608,-3.101122
1652,166.0,3.0,0.6131724,0.1522057
1653,166.0,4.0,-1.122446,-3.268791
1654,166.0,5.0,0.0560356,-0.7794154
1655,166.0,6.0,0.2710847,0.5500305
1656,166.0,7.0,-0.2026692,1.28108
1657,166.0,8.0,-0.8099154,-1.907041
1658,166.0,9.0,-2.736868,-2.196124
1659,166.0,10.0,-1.096448,-1.580692
1660,167.0,1.0,-0.0526631,0.6041983
1661,167.0,2.0,-1.100535,-0.9912623
1662,167.0,3.0,0.4149659,2.40076
1663,167.0,4.0,-0.00472,-0.7278086
1664,167.0,5.0,0.1049893,1.215227
1665,167.0,6.0,-0.7315287,0.6685522
1666,167.0,7.0,0.045641,-2.670578
1667,167.0,8.0,-1.559566,-3.385414
1668,167.0,9.0,-0.0435758,-0.873367
1669,167.0,10.0,-0.0101412,-0.2595538
1670,168.0,1.0,0.6619704,-0.7978195
1671,168.0,2.0,-1.050731,-2.828812
1672,168.0,3.0,0.8178414,1.922439
1673,168.0,4.0,0.1073398,-3.332251
1674,168.0,5.0,0.453701,-0.3862498
1675,168.0,6.0,-0.7143505,0.2527356
1676,168.0,7.0,0.7485694,-0.1312749
1677,168.0,8.0,-1.095729,2.762357
1678,168.0,9.0,-0.4723473,1.318529
1679,168.0,10.0,-0.0350396,1.18769
1680,169.0,1.0,-0.3648554,-2.039038
1681,169.0,2.0,-0.7180243,0.3142204
1682,169.0,3.0,-2.948345,-5.349726
1683,169.0,4.0,-0.5315265,0.3370739
1684,169.0,5.0,-2.353969,-2.752182
1685,169.0,6.0,-2.540482,-4.304165
1686,169.0,7.0,-1.168728,-3.280766
1687,169.0,8.0,-0.0774826,-1.82157
1688,169.0,9.0,-1.571125,-1.27434
1689,169.0,10.0,-1.239722,-1.242517
1690,170.0,1.0,-2.142673,-5.261681
1691,170.0,2.0,-1.329374,-3.544588
1692,170.0,3.0,1.601171,1.540548
1693,170.0,4.0,-0.6785678,-1.09221
1694,170.0,5.0,-1.47225,-3.393965
1695,170.0,6.0,-0.142407,0.316651
1696,170.0,7.0,-0.2646598,2.637469
1697,170.0,8.0,-0.5096512,0.9664109
1698,170.0,9.0,-0.2833731,-1.389762
1699,170.0,10.0,-0.7669728,0.1936933
1700,171.0,1.0,-0.8192428,1.13311
1701,171.0,2.0,0.9898943,2.297665
1702,171.0,3.0,-0.0230184,0.1006097
1703,171.0,4.0,0.2399236,1.095949
1704,171.0,5.0,0.3053612,0.5748833
1705,171.0,6.0,0.963463,0.8180534
1706,171.0,7.0,-0.4860988,0.9527991
1707,171.0,8.0,-0.0692099,1.825514
1708,171.0,9.0,-0.8502733,0.6388777
1709,171.0,10.0,-1.283414,0.3734815
1710,172.0,1.0,-0.8431298,-0.9268867
1711,172.0,2.0,0.3529854,1.298038
1712,172.0,3.0,-0.0375654,1.294601
1713,172.0,4.0,-0.0359143,2.425815
1714,172.0,5.0,-0.1419308,3.632447
1715,172.0,6.0,-0.4898075,-0.1270456
1716,172.0,7.0,-1.571141,-2.091832
1717,172.0,8.0,-0.5063169,-0.9404621
1718,172.0,9.0,-0.5323418,0.6808207
1719,172.0,10.0,-1.265365,-1.659448
1720,173.0,1.0,-0.3074681,-3.744056
1721,173.0,2.0,0.0128831,-1.369184
1722,173.0,3.0,1.668606,-0.0936919
1723,173.0,4.0,0.8933852,-0.8467079
1724,173.0,5.0,-0.106788,-1.579046
1725,173.0,6.0,0.9782317,-1.1189
1726,173.0,7.0,0.0619686,-0.5123405
1727,173.0,8.0,0.7482453,0.7251906
1728,173.0,9.0,-0.5718384,-3.033018
1729,173.0,10.0,1.208004,-1.774972
1730,174.0,1.0,1.183647,3.633567
1731,174.0,2.0,0.6571789,4.917963
1732,174.0,3.0,0.4104261,0.1076078
1733,174.0,4.0,0.8509687,1.172129
1734,174.0,5.0,-0.8918184,-0.8303726
1735,174.0,6.0,0.1956672,1.496083
1736,174.0,7.0,1.578395,2.710816
1737,174.0,8.0,0.4049356,4.484574
1738,174.0,9.0,0.8937336,4.950325
1739,174.0,10.0,0.4529676,1.405937
1740,175.0,1.0,-1.65352,0.0838972
1741,175.0,2.0,-0.2309531,5.697551
1742,175.0,3.0,-0.4318032,1.911139
1743,175.0,4.0,-1.510749,-0.7804399
1744,175.0,5.0,-1.452483,0.8695905
1745,175.0,6.0,-1.381688,2.011106
1746,175.0,7.0,-0.564146,1.581408
1747,175.0,8.0,-0.8667379,3.02288
1748,175.0,9.0,-1.358863,2.856873
1749,175.0,10.0,-1.24699,3.225023
1750,176.0,1.0,-0.7295141,-0.5809878
1751,176.0,2.0,-2.073046,-3.792236
1752,176.0,3.0,-0.981509,-2.365548
1753,176.0,4.0,-0.7187941,-3.629414
1754,176.0,5.0,-2.802562,-3.765871
1755,176.0,6.0,-2.055736,-3.568851
1756,176.0,7.0,-1.469411,-2.648622
1757,176.0,8.0,-1.010402,-2.448078
1758,176.0,9.0,-1.449149,-3.446722
1759,176.0,10.0,-2.346939,-5.786505
1760,177.0,1.0,-0.3697796,-0.6789604
1761,177.0,2.0,1.658121,-2.204923
1762,177.0,3.0,1.230698,-0.4189701
1763,177.0,4.0,0.0864893,1.322332
1764,177.0,5.0,-0.060457,-2.350932
1765,177.0,6.0,0.2571428,-3.105993
1766,177.0,7.0,0.7984378,1.419838
1767,177.0,8.0,-0.3508098,-3.753417
1768,177.0,9.0,0.7591479,-2.407995
1769,177.0,10.0,1.226709,-0.5637372
1770,178.0,1.0,-1.368852,1.340317
1771,178.0,2.0,-0.6685671,0.6986182
1772,178.0,3.0,-0.8064997,0.1810547
1773,178.0,4.0,-1.388262,-0.1908172
1774,178.0,5.0,-1.228139,-0.9698696
1775,178.0,6.0,-2.199634,-2.745624
1776,178.0,7.0,-1.687684,-3.254971
1777,178.0,8.0,-1.797085,0.9033581
1778,178.0,9.0,-1.359861,1.150749
1779,178.0,10.0,-0.7983872,2.317923
1780,179.0,1.0,1.094101,2.901727
1781,179.0,2.0,1.515052,-0.5104455
1782,179.0,3.0,0.2674952,0.7494395
1783,179.0,4.0,1.027182,1.570767
1784,179.0,5.0,-0.25699,-0.889062
1785,179.0,6.0,0.5751835,3.536514
1786,179.0,7.0,1.524367,2.614656
1787,179.0,8.0,-0.3513322,-2.906071
1788,179.0,9.0,1.656786,2.172945
1789,179.0,10.0,0.4702808,-1.204862
1790,180.0,1.0,2.041242,1.66587
1791,180.0,2.0,1.818126,2.058042
1792,180.0,3.0,1.733074,3.325069
1793,180.0,4.0,0.8396602,-1.171018
1794,180.0,5.0,0.9472879,3.138461
1795,180.0,6.0,1.272281,1.856169
1796,180.0,7.0,1.235971,1.544322
1797,180.0,8.0,0.7575622,3.129912
1798,180.0,9.0,1.116356,0.8618689
1799,180.0,10.0,0.8841577,1.861653
1800,181.0,1.0,0.1386561,-4.148429
1801,181.0,2.0,-1.186929,-3.865263
1802,181.0,3.0,-1.55532,-5.218671
1803,181.0,4.0,-1.464089,-3.000787
1804,181.0,5.0,-1.996886,-5.138233
1805,181.0,6.0,-0.516063,-2.819559
1806,181.0,7.0,-0.7101689,-6.558918
1807,181.0,8.0,-1.478828,-5.465365
1808,181.0,9.0,-0.7180475,-3.681235
1809,181.0,10.0,0.2140186,-2.606836
1810,182.0,1.0,-0.2790625,2.057077
1811,182.0,2.0,-0.3927402,0.0625171
1812,182.0,3.0,-0.8911508,2.052067
1813,182.0,4.0,-0.9866819,-0.9560664
1814,182.0,5.0,-1.662471,0.299643
1815,182.0,6.0,-0.6471785,-0.4327168
1816,182.0,7.0,-2.078366,0.0206296
1817,182.0,8.0,-1.421348,0.3885998
1818,182.0,9.0,-2.044713,-2.029938
1819,182.0,10.0,-1.259837,-1.107218
1820,183.0,1.0,0.3027718,1.759707
1821,183.0,2.0,-0.3815809,2.863256
1822,183.0,3.0,-1.022873,3.508856
1823,183.0,4.0,-0.9037364,0.8475043
1824,183.0,5.0,-0.1228331,0.2998169
1825,183.0,6.0,0.288749,2.339627
1826,183.0,7.0,-1.309011,1.714386
1827,183.0,8.0,-1.027871,-0.2569484
1828,183.0,9.0,-0.8841406,2.50456
1829,183.0,10.0,-1.15667,1.920699
1830,184.0,1.0,-1.286843,-4.772414
1831,184.0,2.0,-0.1695421,-0.5259076
1832,184.0,3.0,-0.6703273,-4.031744
1833,184.0,4.0,-0.3343556,-0.8105775
1834,184.0,5.0,-0.3262946,-1.871442
1835,184.0,6.0,-1.036542,-1.273887
1836,184.0,7.0,-2.331001,-2.36356
1837,184.0,8.0,-0.2657892,-2.086825
1838,184.0,9.0,-1.450755,-3.954972
1839,184.0,10.0,-1.459442,-3.882952
1840,185.0,1.0,0.2876309,-1.468898
1841,185.0,2.0,0.8273166,0.729457
1842,185.0,3.0,0.761857,0.1457367
1843,185.0,4.0,0.4231769,1.902594
1844,185.0,5.0,-0.8880459,0.8271645
1845,185.0,6.0,-0.6206563,-1.953304
1846,185.0,7.0,-0.550608,2.574509
1847,185.0,8.0,-0.6142449,1.10793
1848,185.0,9.0,0.8701097,-2.436863
1849,185.0,10.0,0.3838095,0.2974561
1850,186.0,1.0,-0.10691,-2.063178
1851,186.0,2.0,1.672973,1.787359
1852,186.0,3.0,-0.9649013,-0.0390061
1853,186.0,4.0,0.8487311,1.591314
1854,186.0,5.0,0.2074853,-0.5610718
1855,186.0,6.0,1.55586,2.597752
1856,186.0,7.0,0.8356314,0.7631337
1857,186.0,8.0,1.416516,3.575981
1858,186.0,9.0,1.20095,-1.368798
1859,186.0,10.0,0.1686722,0.0692553
1860,187.0,1.0,1.36779,1.669715
1861,187.0,2.0,2.404252,1.25666
1862,187.0,3.0,1.042808,1.699085
1863,187.0,4.0,1.327344,4.357837
1864,187.0,5.0,0.7424465,2.182179
1865,187.0,6.0,0.4293301,3.210378
1866,187.0,7.0,0.3484732,1.275487
1867,187.0,8.0,1.050426,3.226163
1868,187.0,9.0,0.7814149,0.2671545
1869,187.0,10.0,1.997925,2.075275
1870,188.0,1.0,0.0612062,-0.2217263
1871,188.0,2.0,-0.583554,1.914097
1872,188.0,3.0,-0.3951586,-1.674586
1873,188.0,4.0,-0.6148574,-1.304543
1874,188.0,5.0,0.3040142,-1.728247
1875,188.0,6.0,-1.52957,0.5878383
1876,188.0,7.0,-1.537565,-3.790133
1877,188.0,8.0,0.671102,-1.718776
