ID,Label
63763,savory
63764,bitter
63765,error
63766,sweet
63767,sweet
63768,sour
63769,umami
63770,sweet
63771,bitter
63772,sweet
63773,sweet
63774,not mentioned
63775,sweet
63776,sweet
63777,sweet
63778,sweet
63779,not mentioned
63780,sour
63781,sweet
63782,sweet
63783,sour
63784,bitter
63785,sweet
63786,bitter
63787,sweet
63788,bitter
63789,error
63790,umami
63791,sweet
63792,sweet
63793,sweet
63794,error
63795,error
63796,sour
63797,sweet
63798,sweet
63799,error
63800,umami
63801,sweet
63802,sweet
63803,sweet
63804,sweet
63805,sweet
63806,savory
63807,sweet
63808,error
63809,savory
63810,sweet
63811,umami
63812,sweet
63813,not mentioned
63814,sweet
63815,savory
63816,savory
63817,savory
63818,sweet
63819,error
63820,error
63821,savory
63822,bitter
63823,sour
63824,not mentioned
63825,savory
63826,sweet
63827,sweet
63828,sweet
63829,sweet
63830,sweet
63831,sweet
63832,sour
63833,not mentioned
63834,umami
63835,error
63836,sweet
63837,sweet
63838,sweet
63839,sweet
63840,sweet
63841,sweet
63842,sweet
63843,sweet
63844,error
63845,umami
63846,sweet
63847,sweet
63848,sweet
63849,sweet
63850,sweet
63851,umami
63852,error
63853,sweet
63854,sweet
63855,savory
63856,sweet
63857,sweet
63858,sweet
63859,sweet
63860,umami
63861,sweet
63862,sweet
63863,sweet
63864,sweet
63865,sweet
63866,savory
63867,sweet
63868,sweet
63869,sweet
63870,sweet
63871,sweet
63872,sour
63873,sour
63874,sweet
63875,error
63876,sweet
63877,savory
63878,savory
63879,sweet
63880,sweet
63881,savory
63882,error
63883,sweet
63884,sweet
63885,savory
63886,sweet
63887,sweet
63888,sweet
63889,sweet
63890,sweet
63891,sweet
63892,savory
63893,sweet
63894,sweet
63895,sweet
63896,sweet
63897,sweet
63898,salty
63899,savory
63900,savory
63901,umami
63902,sweet
63903,savory
63904,sweet
63905,sweet
63906,sour
63907,umami
63908,error
63909,savory
63910,sweet
63911,sweet
63912,savory
63913,sweet
63914,savory
63915,sweet
63916,savory
63917,sweet
63918,error
63919,savory
63920,sweet
63921,sweet
63922,error
63923,sweet
63924,savory
63925,sweet
63926,umami
63927,savory
63928,savory
63929,umami
63930,umami
63931,umami
63932,savory
63933,savory
63934,savory
63935,sweet
63936,sweet
63937,savory
63938,umami
63939,sweet
63940,sweet
63941,sweet
63942,sweet
63943,sweet
63944,error
63945,sour
63946,sweet
63947,sour
63948,sweet
63949,sweet
63950,error
63951,sweet
63952,sweet
63953,sweet
63954,sweet
63955,sweet
63956,error
63957,sweet
63958,sweet
63959,sweet
63960,savory
63961,sweet
63962,sweet
63963,umami
63964,error
63965,error
63966,sweet
63967,sweet
63968,sweet
63969,umami
63970,sweet
63971,sweet
63972,error
63973,error
63974,sweet
63975,sweet
63976,sweet
63977,sweet
63978,sweet
63979,sweet
63980,error
63981,sweet
63982,error
63983,savory
63984,sweet
63985,sweet
63986,sweet
63987,sweet
63988,bitter
63989,sweet
63990,sour
63991,savory
63992,savory
63993,sweet
63994,sweet
63995,sweet
63996,sweet
63997,sweet
63998,sweet
63999,umami
64000,sweet
64001,umami
64002,savory
64003,sweet
64004,sweet
64005,savory
64006,sweet
64007,sweet
64008,sweet
64009,sweet
64010,error
64011,sweet
64012,error
64013,sweet
64014,error
64015,umami
64016,umami
64017,sweet
64018,sour
64019,bitter
64020,savory
64021,savory
64022,sweet
64023,sweet
64024,sweet
64025,error
64026,error
64027,savory
64028,savory
64029,savory
64030,salty
64031,sweet
64032,error
64033,sweet
64034,sour
64035,umami
64036,savory
64037,savory
64038,sweet
64039,error
64040,bitter
64041,sweet
64042,savory
64043,sour
64044,savory
64045,sour
64046,sweet
64047,sweet
64048,savory
64049,umami
64050,savory
64051,not mentioned
64052,savory
64053,savory
64054,sweet
64055,not mentioned
64056,sweet
64057,sweet
64058,umami
64059,savory
64060,savory
64061,sweet
64062,savory
64063,sour
64064,not mentioned
64065,sweet
64066,savory
64067,sweet
64068,error
64069,sour
64070,sour
64071,savory
64072,sweet
64073,error
64074,sweet
64075,umami
64076,sweet
64077,savory
64078,error
64079,savory
64080,sweet
64081,savory
64082,error
64083,umami
64084,sweet
64085,error
64086,error
64087,error
64088,umami
64089,bitter
64090,error
64091,savory
64092,savory
64093,error
64094,sweet
64095,sweet
64096,sweet
64097,error
64098,sweet
64099,sweet
64100,sweet
64101,sweet
64102,umami
64103,sweet
64104,sweet
64105,not mentioned
64106,sweet
64107,sweet
64108,umami
64109,savory
64110,savory
64111,sweet
64112,sweet
64113,sweet
64114,sweet
64115,sweet
64116,sweet
64117,umami
64118,sweet
64119,sweet
64120,sweet
64121,sweet
64122,sweet
64123,sweet
64124,sweet
64125,sweet
64126,savory
64127,sweet
64128,sweet
64129,sweet
64130,sweet
64131,sweet
64132,savory
64133,sweet
64134,sweet
64135,sweet
64136,savory
64137,sweet
64138,sweet
64139,savory
64140,sweet
64141,sweet
64142,sweet
64143,savory
64144,sweet
64145,sweet
64146,sweet
64147,sweet
64148,sweet
64149,sweet
64150,savory
64151,savory
64152,sweet
64153,sweet
64154,sweet
64155,savory
64156,sweet
64157,umami
64158,savory
64159,savory
64160,sweet
64161,sweet
64162,sweet
64163,sweet
64164,sweet
64165,not mentioned
64166,sweet
64167,savory
64168,sweet
64169,sweet
64170,error
64171,umami
64172,sweet
64173,sweet
64174,sweet
64175,savory
64176,sweet
64177,sweet
64178,sweet
64179,sweet
64180,sweet
64181,sweet
64182,sweet
64183,sweet
64184,savory
64185,sweet
64186,sweet
64187,not mentioned
64188,not mentioned
64189,sweet
64190,sour
64191,sweet
64192,sour
64193,error
64194,sweet
64195,error
64196,sweet
64197,sweet
64198,savory
64199,sweet
64200,sweet
64201,sweet
64202,sour
64203,not mentioned
64204,sweet
64205,sour
64206,sweet
64207,not mentioned
64208,sour
64209,sweet
64210,sweet
64211,sweet
64212,sour
64213,savory
64214,sweet
64215,savory
64216,sweet
64217,sweet
64218,sweet
64219,sweet
64220,sweet
64221,sweet
64222,umami
64223,sour
64224,sweet
64225,sweet
64226,savory
64227,sweet
64228,sweet
64229,sweet
64230,sweet
64231,error
64232,sweet
64233,error
64234,sweet
64235,sweet
64236,sour
64237,sweet
64238,sweet
64239,sour
64240,bitter
64241,sweet
64242,sweet
64243,sour
64244,sour
64245,sweet
64246,not mentioned
64247,not mentioned
64248,sweet
64249,error
64250,umami
64251,umami
64252,savory
64253,sweet
64254,error
64255,savory
64256,sweet
64257,umami
64258,savory
64259,savory
64260,sour
64261,sour
64262,savory
64263,savory
64264,error
64265,savory
64266,sweet
64267,error
64268,sweet
64269,umami
64270,sweet
64271,error
64272,error
64273,savory
64274,error
64275,sweet
64276,sweet
64277,bitter
64278,sweet
64279,sweet
64280,sweet
64281,sour
64282,sweet
64283,sweet
64284,sweet
64285,sour
64286,savory
64287,bitter
64288,bitter
64289,savory
64290,sweet
64291,bitter
64292,umami
64293,savory
64294,sweet
64295,savory
64296,savory
64297,savory
64298,umami
64299,umami
64300,savory
64301,sweet
64302,sweet
64303,error
64304,sweet
64305,sweet
64306,sweet
64307,savory
64308,error
64309,error
64310,error
64311,sweet
64312,sour
64313,sour
64314,sweet
64315,sweet
64316,sour
64317,bitter
64318,umami
64319,sweet
64320,error
64321,error
64322,error
64323,savory
64324,sweet
64325,bitter
64326,error
64327,sweet
64328,sweet
64329,bitter
64330,error
64331,savory
64332,sweet
64333,error
64334,sweet
64335,savory
64336,sweet
64337,sweet
64338,umami
64339,umami
64340,savory
64341,savory
64342,error
64343,sour
64344,umami
64345,savory
64346,sweet
64347,sweet
64348,umami
64349,error
64350,savory
64351,sweet
64352,sweet
64353,savory
64354,savory
64355,sweet
64356,savory
64357,not mentioned
64358,savory
64359,sweet
64360,savory
64361,sweet
64362,sweet
64363,sweet
64364,sweet
64365,savory
64366,sweet
64367,error
64368,savory
64369,sour
64370,bitter
64371,sweet
64372,sweet
64373,savory
64374,sweet
64375,sweet
64376,not mentioned
64377,sweet
64378,savory
64379,umami
64380,sour
64381,savory
64382,sweet
64383,sweet
64384,sweet
64385,sweet
64386,sour
64387,sweet
64388,savory
64389,sweet
64390,error
64391,sweet
64392,savory
64393,umami
64394,savory
64395,error
64396,savory
64397,savory
64398,sweet
64399,sweet
64400,sweet
64401,umami
64402,sweet
64403,error
64404,sweet
64405,savory
64406,umami
64407,savory
64408,sweet
64409,savory
64410,savory
64411,sweet
64412,not mentioned
64413,sour
64414,not mentioned
64415,bitter
64416,salty
64417,error
64418,savory
64419,error
64420,sweet
64421,savory
64422,error
64423,error
64424,sweet
64425,sweet
64426,savory
64427,sour
64428,error
64429,error
64430,error
64431,sweet
64432,sweet
64433,error
64434,sweet
64435,sweet
64436,not mentioned
64437,not mentioned
64438,error
64439,error
64440,sweet
64441,sweet
64442,savory
64443,sweet
64444,salty
64445,savory
64446,sweet
64447,error
64448,savory
64449,sweet
64450,error
64451,sweet
64452,savory
64453,savory
64454,savory
64455,umami
64456,savory
64457,umami
64458,savory
64459,sweet
64460,umami
64461,umami
64462,umami
64463,savory
64464,sour
64465,not mentioned
64466,sweet
64467,sweet
64468,sweet
64469,sweet
64470,savory
64471,sweet
64472,umami
64473,error
64474,umami
64475,sweet
64476,savory
64477,error
64478,sweet
64479,sweet
64480,error
64481,savory
64482,not mentioned
64483,sour
64484,error
64485,savory
64486,sour
64487,savory
64488,not mentioned
64489,savory
64490,not mentioned
64491,savory
64492,savory
64493,savory
64494,savory
64495,sweet
64496,sweet
64497,error
64498,savory
64499,sour
64500,error
64501,savory
64502,error
64503,sweet
64504,umami
64505,savory
64506,sweet
64507,savory
64508,sweet
64509,sweet
64510,sweet
64511,umami
64512,sweet
64513,savory
64514,sweet
64515,error
64516,sweet
64517,umami
64518,sweet
64519,savory
64520,sweet
64521,sweet
64522,sweet
64523,error
64524,error
64525,error
64526,bitter
64527,savory
64528,error
64529,sour
64530,sweet
64531,sweet
64532,error
64533,sweet
64534,savory
64535,umami
64536,umami
64537,sweet
64538,sweet
64539,umami
64540,salty
64541,umami
64542,sweet
64543,savory
64544,umami
64545,umami
64546,savory
64547,savory
64548,savory
64549,savory
64550,umami
64551,savory
64552,savory
64553,umami
64554,savory
64555,umami
64556,savory
64557,savory
64558,savory
64559,umami
64560,umami
64561,umami
64562,savory
64563,error
64564,umami
64565,savory
64566,savory
64567,sweet
64568,savory
64569,savory
64570,error
64571,savory
64572,savory
64573,savory
64574,savory
64575,umami
64576,savory
64577,sweet
64578,umami
64579,savory
64580,savory
64581,savory
64582,error
64583,savory
64584,sweet
64585,savory
64586,savory
64587,savory
64588,umami
64589,savory
64590,savory
64591,savory
64592,savory
64593,savory
64594,umami
64595,savory
64596,savory
64597,savory
64598,savory
64599,error
64600,error
64601,sweet
64602,savory
64603,sweet
64604,savory
64605,savory
64606,sweet
64607,savory
64608,savory
64609,savory
64610,umami
64611,savory
64612,savory
64613,umami
64614,savory
64615,savory
64616,savory
64617,savory
64618,error
64619,savory
64620,sweet
64621,savory
64622,sweet
64623,savory
64624,savory
64625,savory
64626,savory
64627,error
64628,savory
64629,savory
64630,savory
64631,sweet
64632,sweet
64633,sweet
64634,sour
64635,error
64636,error
64637,savory
64638,savory
64639,sweet
64640,savory
64641,sweet
64642,sweet
64643,sweet
64644,savory
64645,not mentioned
64646,not mentioned
64647,savory
64648,savory
64649,error
64650,savory
64651,savory
64652,sweet
64653,sweet
64654,savory
64655,sweet
64656,sweet
64657,sweet
64658,sweet
64659,umami
64660,sour
64661,sweet
64662,error
64663,sweet
64664,umami
64665,sweet
64666,error
64667,sweet
64668,savory
64669,sweet
64670,umami
64671,savory
64672,sweet
64673,sweet
64674,sweet
64675,not mentioned
64676,sweet
64677,sweet
64678,sweet
64679,sweet
64680,sweet
64681,sour
64682,sweet
64683,error
64684,sweet
64685,sweet
64686,umami
64687,sweet
64688,error
64689,sweet
64690,sweet
64691,sweet
64692,sweet
64693,sweet
64694,sweet
64695,sweet
64696,error
64697,not mentioned
64698,umami
64699,sweet
64700,savory
64701,error
64702,sweet
64703,sweet
64704,sweet
64705,sweet
64706,sweet
64707,error
64708,sour
64709,sweet
64710,sweet
64711,sweet
64712,sweet
64713,sweet
64714,sweet
64715,sweet
64716,bitter
64717,sweet
64718,sweet
64719,sweet
64720,sweet
64721,sour
64722,error
64723,sweet
64724,sweet
64725,sweet
64726,sweet
64727,sweet
64728,sweet
64729,sweet
64730,sweet
64731,savory
64732,sweet
64733,sweet
64734,savory
64735,error
64736,error
64737,sweet
64738,not mentioned
64739,not mentioned
64740,sweet
64741,savory
64742,not mentioned
64743,sweet
64744,sweet
64745,sweet
64746,savory
64747,sweet
64748,not mentioned
64749,error
64750,error
64751,sour
64752,savory
64753,savory
64754,savory
64755,savory
64756,umami
64757,error
64758,savory
64759,umami
64760,savory
64761,savory
64762,sour
64763,sour
64764,sour
64765,savory
64766,savory
64767,error
64768,sweet
64769,savory
64770,sour
64771,sour
64772,savory
64773,savory
64774,sweet
64775,sweet
64776,sweet
64777,sweet
64778,not mentioned
64779,sweet
64780,sweet
64781,sweet
64782,error
64783,sweet
64784,sweet
64785,savory
64786,sweet
64787,savory
64788,savory
64789,sweet
64790,savory
64791,savory
64792,savory
64793,savory
64794,sweet
64795,sweet
64796,umami
64797,not mentioned
64798,sweet
64799,sweet
64800,not mentioned
64801,sweet
64802,sweet
64803,error
64804,sweet
64805,sweet
64806,sweet
64807,umami
64808,not mentioned
64809,sweet
64810,sweet
64811,sweet
64812,sweet
64813,sweet
64814,error
64815,error
64816,sweet
64817,sweet
64818,sweet
64819,not mentioned
64820,sweet
64821,sweet
64822,sweet
64823,not mentioned
64824,sweet
64825,umami
64826,sweet
64827,sweet
64828,sweet
64829,sweet
64830,bitter
64831,bitter
64832,sweet
64833,sweet
64834,sweet
64835,sweet
64836,sweet
64837,sweet
64838,sweet
64839,sweet
64840,sweet
64841,sweet
64842,not mentioned
64843,not mentioned
64844,not mentioned
64845,savory
64846,sweet
64847,sweet
64848,sweet
64849,error
64850,salty
64851,savory
64852,savory
64853,sour
64854,umami
64855,sour
64856,savory
64857,savory
64858,savory
64859,sweet
64860,sour
64861,savory
64862,savory
64863,savory
64864,savory
64865,savory
64866,savory
64867,sweet
64868,sweet
64869,sweet
64870,savory
64871,sweet
64872,error
64873,sweet
64874,savory
64875,sweet
64876,sweet
64877,error
64878,sweet
64879,sweet
64880,sweet
64881,not mentioned
64882,sweet
64883,sour
64884,sweet
64885,sweet
64886,sweet
64887,error
64888,sweet
64889,sweet
64890,sweet
64891,sweet
64892,sweet
64893,sweet
64894,umami
64895,savory
64896,bitter
64897,bitter
64898,sour
64899,sour
64900,sour
64901,not mentioned
64902,bitter
64903,bitter
64904,bitter
64905,error
64906,sweet
64907,sweet
64908,bitter
64909,not mentioned
64910,sweet
64911,sweet
64912,not mentioned
64913,savory
64914,sweet
64915,sweet
64916,error
64917,sweet
64918,sweet
64919,sour
64920,umami
64921,error
64922,umami
64923,error
64924,sweet
64925,sweet
64926,sweet
64927,sweet
64928,sweet
64929,sweet
64930,sweet
64931,sweet
64932,error
64933,error
64934,error
64935,sweet
64936,sweet
64937,sour
64938,sweet
64939,sweet
64940,sweet
64941,not mentioned
64942,sweet
64943,sweet
64944,error
64945,sweet
64946,error
64947,savory
64948,not mentioned
64949,sweet
64950,sweet
64951,sweet
64952,sweet
64953,sweet
64954,sweet
64955,sweet
64956,sweet
64957,sweet
64958,not mentioned
64959,sweet
64960,sweet
64961,not mentioned
64962,sweet
64963,sweet
64964,error
64965,error
64966,sweet
64967,sweet
64968,sweet
64969,sweet
64970,sweet
64971,sweet
64972,error
64973,sour
64974,sweet
64975,savory
64976,sweet
64977,savory
64978,error
64979,sweet
64980,error
64981,sour
64982,sweet
64983,sweet
64984,sweet
64985,sweet
64986,savory
64987,savory
64988,umami
64989,umami
64990,savory
64991,sour
64992,error
64993,umami
64994,savory
64995,savory
64996,savory
64997,savory
64998,savory
64999,savory
65000,savory
65001,sweet
65002,error
65003,sweet
65004,savory
65005,umami
65006,savory
65007,not mentioned
65008,savory
65009,error
65010,savory
65011,umami
65012,savory
65013,savory
65014,bitter
65015,savory
65016,umami
65017,savory
65018,savory
65019,error
65020,savory
65021,sweet
65022,umami
65023,sweet
65024,umami
65025,umami
65026,umami
65027,savory
65028,sweet
65029,sweet
65030,savory
65031,sweet
65032,sweet
65033,sweet
65034,sweet
65035,sour
65036,umami
65037,sweet
65038,sweet
65039,sweet
65040,sweet
65041,savory
65042,error
65043,savory
65044,error
65045,sweet
65046,sweet
65047,error
65048,sweet
65049,umami
65050,sweet
65051,error
65052,sweet
65053,sweet
65054,sweet
65055,umami
65056,sweet
65057,savory
65058,savory
65059,error
65060,sweet
65061,sweet
65062,error
65063,sweet
65064,umami
65065,error
65066,sweet
65067,sweet
65068,bitter
65069,bitter
65070,sour
65071,savory
65072,savory
65073,savory
65074,error
65075,sweet
65076,umami
65077,sweet
65078,savory
65079,savory
65080,savory
65081,sour
65082,savory
65083,savory
65084,savory
65085,umami
65086,bitter
65087,bitter
65088,umami
65089,error
65090,sweet
65091,error
65092,sweet
65093,sweet
65094,not mentioned
65095,sweet
65096,umami
65097,sweet
65098,savory
65099,sweet
65100,sweet
65101,sweet
65102,umami
65103,not mentioned
65104,sweet
65105,sweet
65106,savory
65107,sweet
65108,error
65109,sweet
65110,sweet
65111,sweet
65112,sweet
65113,sour
65114,sweet
65115,sweet
65116,error
65117,error
65118,sweet
65119,sweet
65120,sweet
65121,sweet
65122,savory
65123,savory
65124,sour
65125,savory
65126,savory
65127,sweet
65128,sweet
65129,sweet
65130,sweet
65131,sweet
65132,sweet
65133,sweet
65134,sweet
65135,sweet
65136,umami
65137,sweet
65138,savory
65139,umami
65140,sweet
65141,sweet
65142,sweet
65143,sweet
65144,sweet
65145,sweet
65146,sweet
65147,sweet
65148,umami
65149,sweet
65150,sweet
65151,sweet
65152,error
65153,sweet
65154,sweet
65155,sweet
65156,sweet
65157,savory
65158,sweet
65159,sweet
65160,savory
65161,savory
65162,savory
65163,savory
65164,sweet
65165,savory
65166,savory
65167,umami
65168,umami
65169,savory
65170,savory
65171,not mentioned
65172,savory
65173,umami
65174,savory
65175,savory
65176,umami
65177,bitter
65178,not mentioned
65179,sour
65180,bitter
65181,umami
65182,umami
65183,umami
65184,savory
65185,salty
65186,savory
65187,savory
65188,sweet
65189,sweet
65190,savory
65191,savory
65192,savory
65193,savory
65194,savory
65195,salty
65196,umami
65197,savory
65198,savory
65199,savory
65200,savory
65201,savory
65202,not mentioned
65203,sweet
65204,savory
65205,bitter
65206,error
65207,sweet
65208,sweet
65209,savory
65210,sweet
65211,sweet
65212,savory
65213,sweet
65214,sweet
65215,error
65216,error
65217,not mentioned
65218,sweet
65219,not mentioned
65220,error
65221,error
65222,savory
65223,sweet
65224,error
65225,umami
65226,sweet
65227,error
65228,error
65229,sweet
65230,sour
65231,sweet
65232,sweet
65233,umami
65234,sweet
65235,sweet
65236,savory
65237,sweet
65238,sweet
65239,sweet
65240,sweet
65241,savory
65242,sweet
65243,savory
65244,umami
65245,sweet
65246,savory
65247,sweet
65248,savory
65249,sweet
65250,sweet
65251,not mentioned
65252,bitter
65253,sour
65254,sweet
65255,sweet
65256,sweet
65257,savory
65258,sweet
65259,sweet
65260,sweet
65261,error
65262,sweet
65263,sweet
65264,savory
65265,sweet
65266,sweet
65267,sweet
65268,sweet
65269,savory
65270,umami
65271,savory
65272,error
65273,error
65274,sweet
65275,savory
65276,salty
65277,sweet
65278,bitter
65279,sweet
65280,sweet
65281,bitter
65282,sweet
65283,savory
65284,sour
65285,not mentioned
65286,umami
65287,not mentioned
65288,sweet
65289,savory
65290,sweet
65291,savory
65292,savory
65293,savory
65294,savory
65295,savory
65296,umami
65297,not mentioned
65298,sweet
65299,umami
65300,sweet
65301,sour
65302,savory
65303,sweet
65304,sweet
65305,sweet
65306,not mentioned
65307,savory
65308,savory
65309,savory
65310,sweet
65311,savory
65312,savory
65313,umami
65314,sweet
65315,umami
65316,error
65317,savory
65318,umami
65319,umami
65320,umami
65321,savory
65322,savory
65323,savory
65324,savory
65325,savory
65326,savory
65327,savory
65328,savory
65329,salty
65330,bitter
65331,salty
65332,salty
65333,umami
65334,sweet
65335,savory
65336,savory
65337,sweet
65338,not mentioned
65339,sweet
65340,sour
65341,sour
65342,sweet
65343,not mentioned
65344,error
65345,sweet
65346,savory
65347,savory
65348,sweet
65349,umami
65350,sweet
65351,sweet
65352,sweet
65353,error
65354,sweet
65355,not mentioned
65356,bitter
65357,sweet
65358,sweet
65359,sweet
65360,sweet
65361,sweet
65362,sweet
65363,sweet
65364,umami
65365,sweet
65366,sweet
65367,savory
65368,sweet
65369,sweet
65370,error
65371,bitter
65372,sweet
65373,savory
65374,savory
65375,not mentioned
65376,sweet
65377,bitter
65378,sour
65379,sweet
65380,umami
65381,savory
65382,umami
65383,not mentioned
65384,sweet
65385,not mentioned
65386,umami
65387,sweet
65388,sweet
65389,error
65390,not mentioned
65391,sweet
65392,sweet
65393,sweet
65394,error
65395,sweet
65396,error
65397,sweet
65398,sweet
65399,savory
65400,savory
65401,bitter
65402,error
65403,error
65404,savory
65405,salty
65406,savory
65407,sweet
65408,umami
65409,salty
65410,savory
65411,salty
65412,salty
65413,salty
65414,salty
65415,umami
65416,savory
65417,salty
65418,salty
65419,umami
65420,error
65421,sweet
65422,sweet
65423,salty
65424,salty
65425,sweet
65426,salty
65427,salty
65428,salty
65429,salty
65430,salty
65431,salty
65432,savory
65433,umami
65434,salty
65435,salty
65436,error
65437,error
65438,salty
65439,salty
65440,salty
65441,umami
65442,error
65443,salty
65444,error
65445,salty
65446,bitter
65447,salty
65448,umami
65449,sweet
65450,savory
65451,savory
65452,savory
65453,savory
65454,salty
65455,salty
65456,umami
65457,savory
65458,salty
65459,savory
65460,not mentioned
65461,salty
65462,salty
65463,salty
65464,error
65465,bitter
65466,salty
65467,savory
65468,salty
65469,salty
65470,savory
65471,savory
65472,savory
65473,salty
65474,sour
65475,savory
65476,salty
65477,savory
65478,sour
65479,savory
65480,error
65481,sour
65482,salty
65483,savory
65484,error
65485,salty
65486,salty
65487,sweet
65488,error
65489,salty
65490,savory
65491,salty
65492,salty
65493,savory
65494,sweet
65495,salty
65496,not mentioned
65497,umami
65498,salty
65499,salty
65500,umami
65501,bitter
65502,salty
65503,error
65504,salty
65505,savory
65506,salty
65507,umami
65508,savory
65509,error
65510,savory
65511,savory
65512,savory
65513,error
65514,not mentioned
65515,savory
65516,salty
65517,salty
65518,bitter
65519,sweet
65520,salty
65521,salty
65522,salty
65523,sweet
65524,savory
65525,salty
65526,savory
65527,salty
65528,error
65529,savory
65530,salty
65531,bitter
65532,umami
65533,salty
65534,error
65535,sweet
65536,salty
65537,umami
65538,bitter
65539,savory
65540,salty
65541,savory
65542,salty
65543,error
65544,sweet
65545,error
65546,salty
65547,salty
65548,salty
65549,sour
65550,salty
65551,salty
65552,salty
65553,sweet
65554,salty
65555,not mentioned
65556,salty
65557,salty
65558,savory
65559,salty
65560,salty
65561,error
65562,bitter
65563,salty
65564,bitter
65565,sweet
65566,salty
65567,salty
65568,salty
65569,savory
65570,salty
65571,salty
65572,sour
65573,error
65574,salty
65575,savory
65576,salty
65577,salty
65578,salty
65579,error
65580,sweet
65581,umami
65582,salty
65583,salty
65584,savory
65585,salty
65586,umami
65587,savory
65588,error
65589,umami
65590,salty
65591,savory
65592,salty
65593,savory
65594,error
65595,sweet
65596,bitter
65597,savory
65598,salty
65599,savory
65600,umami
65601,salty
65602,savory
65603,savory
65604,umami
65605,salty
65606,not mentioned
65607,sweet
65608,savory
65609,salty
65610,umami
65611,sweet
65612,savory
65613,sweet
65614,sweet
65615,sweet
65616,error
65617,salty
65618,error
65619,sweet
65620,umami
65621,error
65622,sweet
65623,error
65624,savory
65625,sweet
65626,sweet
65627,sweet
65628,sweet
65629,sweet
65630,savory
65631,savory
65632,savory
65633,error
65634,sweet
65635,sweet
65636,savory
65637,sweet
65638,error
65639,error
65640,umami
65641,savory
65642,savory
65643,sweet
65644,sweet
65645,sweet
65646,sweet
65647,sweet
65648,sweet
65649,sweet
65650,sweet
65651,savory
65652,sweet
65653,umami
65654,error
65655,error
65656,savory
65657,sweet
65658,sweet
65659,umami
65660,error
65661,sweet
65662,umami
65663,savory
65664,savory
65665,savory
65666,error
65667,umami
65668,error
65669,savory
65670,savory
65671,sweet
65672,sweet
65673,sweet
65674,bitter
65675,sweet
65676,umami
65677,sweet
65678,not mentioned
65679,savory
65680,sweet
65681,error
65682,savory
65683,umami
65684,sweet
65685,error
65686,savory
65687,sweet
65688,not mentioned
65689,error
65690,savory
65691,sweet
65692,savory
65693,savory
65694,savory
65695,error
65696,sweet
65697,umami
65698,salty
65699,sweet
65700,sweet
65701,savory
65702,sweet
65703,umami
65704,sweet
65705,sweet
65706,sweet
65707,sweet
65708,sweet
65709,savory
65710,sweet
65711,error
65712,sweet
65713,sweet
65714,error
65715,sweet
65716,sweet
65717,sweet
65718,sweet
65719,umami
65720,sweet
65721,error
65722,error
65723,umami
65724,sweet
65725,sweet
65726,error
65727,sweet
65728,sweet
65729,error
65730,error
65731,umami
65732,savory
65733,sweet
65734,sweet
65735,umami
65736,sweet
65737,sweet
65738,sweet
65739,sweet
65740,sweet
65741,sweet
65742,error
65743,savory
65744,savory
65745,sweet
65746,error
65747,sweet
65748,sweet
65749,error
65750,sweet
65751,sweet
65752,sweet
65753,error
65754,sour
65755,sour
65756,savory
65757,savory
65758,savory
65759,savory
65760,sweet
65761,savory
65762,error
65763,savory
65764,savory
65765,savory
65766,savory
65767,savory
65768,savory
65769,savory
65770,error
65771,sweet
65772,sweet
65773,savory
65774,sweet
65775,sweet
65776,savory
65777,sweet
65778,sweet
65779,error
65780,sweet
65781,sweet
65782,savory
65783,umami
65784,savory
65785,bitter
65786,sour
65787,not mentioned
65788,sweet
65789,sweet
65790,sweet
65791,sweet
65792,savory
65793,sweet
65794,sweet
65795,sweet
65796,sweet
65797,savory
65798,sweet
65799,sweet
65800,savory
65801,sweet
65802,sweet
65803,sweet
65804,savory
65805,sweet
65806,error
65807,savory
65808,sweet
65809,savory
65810,sweet
65811,salty
65812,error
65813,sweet
65814,savory
65815,sweet
65816,savory
65817,savory
65818,savory
65819,sweet
65820,not mentioned
65821,umami
65822,savory
65823,sweet
65824,savory
65825,savory
65826,savory
65827,savory
65828,sweet
65829,sweet
65830,savory
65831,savory
65832,savory
65833,sweet
65834,sweet
65835,sweet
65836,sweet
65837,sweet
65838,error
65839,sweet
65840,sweet
65841,umami
65842,sweet
65843,sweet
65844,not mentioned
65845,sweet
65846,sweet
65847,savory
65848,sweet
65849,umami
65850,sweet
65851,sweet
65852,sweet
65853,sweet
65854,sweet
65855,savory
65856,salty
65857,savory
65858,savory
65859,sweet
65860,savory
65861,error
65862,sweet
65863,savory
65864,sweet
65865,sweet
65866,error
65867,sweet
65868,sweet
65869,sweet
65870,sweet
65871,sweet
65872,umami
65873,savory
65874,savory
65875,sweet
65876,savory
65877,not mentioned
65878,sweet
65879,savory
65880,savory
65881,umami
65882,sweet
65883,sweet
65884,sweet
65885,savory
65886,umami
65887,savory
65888,umami
65889,savory
65890,sour
65891,error
65892,sweet
65893,umami
65894,error
65895,umami
65896,sweet
65897,sweet
65898,savory
65899,sweet
65900,sweet
65901,sweet
65902,sweet
65903,sweet
65904,umami
65905,savory
65906,savory
65907,savory
65908,sweet
65909,error
65910,sweet
65911,sweet
65912,sweet
65913,error
65914,umami
65915,umami
65916,sweet
65917,sweet
65918,sweet
65919,sweet
65920,savory
65921,savory
65922,error
65923,sweet
65924,sweet
65925,sweet
65926,sweet
65927,sweet
65928,savory
65929,sweet
65930,sweet
65931,umami
65932,sweet
65933,error
